movieId;title;title_es;genres;genres;genres;genres;genres;LINK IMDB;LINK TMDBLD;rating;;
195;Something to Talk About (1995);Algo de lo que hablar  (1995);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt0114496;https://www.themoviedb.org/movie/18402;3.1;;
196;Species (1995);Especies  (1995);Horror;Sci-Fi;;;;https://www.imdb.com/es-es/title/tt0114508;https://www.themoviedb.org/movie/9348;2.7;;
198;Strange Days (1995);D°as extra§os  (1995);Action;Crime;Drama;Mystery;Sci-Fi;https://www.imdb.com/es-es/title/tt0114558;https://www.themoviedb.org/movie/281;3.3;;
199;Umbrellas of Cherbourg. The (Parapluies de Cherbourg. Les) (1964);;Drama;Musical;Romance;;;https://www.imdb.com/es-es/title/tt058450;https://www.themoviedb.org/movie/5967;4.1;;
201;Three Wishes (1995);Tres deseos  (1995);Drama;Fantasy;;;;https://www.imdb.com/es-es/title/tt0114663;https://www.themoviedb.org/movie/47939;3;;
202;Total Eclipse (1995);Eclipse total  (1995);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0114702;https://www.themoviedb.org/movie/36834;3;;
203;To Wong Foo. Thanks for Everything! Julie Newmar (1995);;Comedy;;;;;https://www.imdb.com/es-es/title/tt0114682;https://www.themoviedb.org/movie/9090;3.4;;
204;Under Siege 2: Dark Territory (1995);Bajo Siege 2: Territorio oscuro  (1995);Action;;;;;https://www.imdb.com/es-es/title/tt0114781;https://www.themoviedb.org/movie/3512;2.7;;
205;Unstrung Heroes (1995);HÇroes no sortidos  (1995);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0114798;https://www.themoviedb.org/movie/52856;3.2;;
206;Unzipped (1995);Desabrochado  (1995);Documentary;;;;;https://www.imdb.com/es-es/title/tt0114805;https://www.themoviedb.org/movie/77350;3;;
207;Walk in the Clouds. A (1995);;Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0114887;https://www.themoviedb.org/movie/9560;3.4;;
208;Waterworld (1995);Mundo del agua  (1995);Action;Adventure;Sci-Fi;;;https://www.imdb.com/es-es/title/tt0114898;https://www.themoviedb.org/movie/9804;2.9;;
209;White Man's Burden (1995);Carga del hombre blanco  (1995);Drama;;;;;https://www.imdb.com/es-es/title/tt0114928;https://www.themoviedb.org/movie/31611;3.2;;
210;Wild Bill (1995);Billete  (1995);Western;;;;;https://www.imdb.com/es-es/title/tt0114938;https://www.themoviedb.org/movie/65796;3;;
211;Browning Version. The (1994);;Drama;;;;;https://www.imdb.com/es-es/title/tt0109340;https://www.themoviedb.org/movie/49805;3.5;;
212;Bushwhacked (1995);Pescado  (1995);Adventure;Comedy;Crime;Mystery;;https://www.imdb.com/es-es/title/tt0112602;https://www.themoviedb.org/movie/26258;3;;
213;Burnt by the Sun (Utomlyonnye solntsem) (1994);Quemado por el sol  (Utomlyonnye solntsem) (1994);Drama;;;;;https://www.imdb.com/es-es/title/tt0111579;https://www.themoviedb.org/movie/50797;3.8;;
214;Before the Rain (Pred dozhdot) (1994);Antes de la lluvia  (Pred dozhdot) (1994);Drama;War;;;;https://www.imdb.com/es-es/title/tt0110882;https://www.themoviedb.org/movie/19155;4;;
215;Before Sunrise (1995);Antes del amanecer  (1995);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0112471;https://www.themoviedb.org/movie/76;4;;
216;Billy Madison (1995);Billy Madison  (1995);Comedy;;;;;https://www.imdb.com/es-es/title/tt0112508;https://www.themoviedb.org/movie/11017;3.3;;
217;Babysitter. The (1995);;Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt0112438;https://www.themoviedb.org/movie/37141;2.3;;
218;Boys on the Side (1995);Chicos al lado  (1995);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0112571;https://www.themoviedb.org/movie/9382;3.4;;
219;Cure. The (1995);;Drama;;;;;https://www.imdb.com/es-es/title/tt0112757;https://www.themoviedb.org/movie/6715;3;;
220;Castle Freak (1995);Monstruo del castillo  (1995);Horror;;;;;https://www.imdb.com/es-es/title/tt0112643;https://www.themoviedb.org/movie/18256;3;;
222;Circle of Friends (1995);C°rculo de los amigos  (1995);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0112679;https://www.themoviedb.org/movie/22625;3.8;;
223;Clerks (1994);Empleados  (1994);Comedy;;;;;https://www.imdb.com/es-es/title/tt0109445;https://www.themoviedb.org/movie/2292;3.9;;
224;Don Juan DeMarco (1995);Don Juan DeMarco  (1995);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt0112883;https://www.themoviedb.org/movie/1909;3.6;;
225;Disclosure (1994);Divulgaci¢n  (1994);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt0109635;https://www.themoviedb.org/movie/8984;3.5;;
227;Drop Zone (1994);Zona de ca°da  (1994);Action;Thriller;;;;https://www.imdb.com/es-es/title/tt0109676;https://www.themoviedb.org/movie/4954;2.9;;
228;Destiny Turns on the Radio (1995);Destiny enciende la radio  (1995);Comedy;;;;;https://www.imdb.com/es-es/title/tt0112854;https://www.themoviedb.org/movie/62488;2.3;;
229;Death and the Maiden (1994);Muerte y la doncella  (1994);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt0109579;https://www.themoviedb.org/movie/10531;3.4;;
230;Dolores Claiborne (1995);Dolores Claiborne  (1995);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt0109642;https://www.themoviedb.org/movie/11929;3.4;;
231;Dumb & Dumber (Dumb and Dumber) (1994);Tonto y tonto  (Dumb and Dumber) (1994);Adventure;Comedy;;;;https://www.imdb.com/es-es/title/tt0109686;https://www.themoviedb.org/movie/8467;3.1;;
232;Eat Drink Man Woman (Yin shi nan nu) (1994);Come beber hombre mujer  (Yin shi nan nu) (1994);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt0111797;https://www.themoviedb.org/movie/10451;3.9;;
233;Exotica (1994);Ex¢tica  (1994);Drama;;;;;https://www.imdb.com/es-es/title/tt0109759;https://www.themoviedb.org/movie/20156;3.5;;
234;Exit to Eden (1994);Salir al EdÇn  (1994);Comedy;;;;;https://www.imdb.com/es-es/title/tt0109758;https://www.themoviedb.org/movie/18395;2.6;;
235;Ed Wood (1994);Ed madera  (1994);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0109707;https://www.themoviedb.org/movie/522;3.7;;
236;French Kiss (1995);Beso francÇs  (1995);Action;Comedy;Romance;;;https://www.imdb.com/es-es/title/tt0113117;https://www.themoviedb.org/movie/397;3.5;;
237;Forget Paris (1995);Olv°date de Par°s  (1995);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt0113097;https://www.themoviedb.org/movie/10525;3.3;;
238;Far From Home: The Adventures of Yellow Dog (1995);Lejos de casa: las aventuras del perro amarillo  (1995);Adventure;Children;;;;https://www.imdb.com/es-es/title/tt0113028;https://www.themoviedb.org/movie/27985;4;;
239;Goofy Movie. A (1995);;Animation;Children;Comedy;Romance;;https://www.imdb.com/es-es/title/tt0113198;https://www.themoviedb.org/movie/15789;3;;
240;Hideaway (1995);Escondite  (1995);Thriller;;;;;https://www.imdb.com/es-es/title/tt0113303;https://www.themoviedb.org/movie/27303;2.4;;
241;Fluke (1995);Platija  (1995);Children;Drama;;;;https://www.imdb.com/es-es/title/tt0113089;https://www.themoviedb.org/movie/21183;4;;
242;Farinelli: il castrato (1994);Farinelli: IL Castrato  (1994);Drama;Musical;;;;https://www.imdb.com/es-es/title/tt0109771;https://www.themoviedb.org/movie/10954;3.6;;
243;Gordy (1995);Gordy  (1995);Children;Comedy;Fantasy;;;https://www.imdb.com/es-es/title/tt0113199;https://www.themoviedb.org/movie/47867;3;;
246;Hoop Dreams (1994);Sue§os de aro  (1994);Documentary;;;;;https://www.imdb.com/es-es/title/tt0110057;https://www.themoviedb.org/movie/14275;4.3;;
247;Heavenly Creatures (1994);Criaturas celestiales  (1994);Crime;Drama;;;;https://www.imdb.com/es-es/title/tt0110005;https://www.themoviedb.org/movie/1024;3.9;;
248;Houseguest (1994);HuÇsped  (1994);Comedy;;;;;https://www.imdb.com/es-es/title/tt0110066;https://www.themoviedb.org/movie/17207;3.2;;
249;Immortal Beloved (1994);Amado inmortal  (1994);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0110116;https://www.themoviedb.org/movie/13701;3.7;;
250;Heavyweights (Heavy Weights) (1995);Pesos pesados  (Heavy Weights) (1995);Children;Comedy;;;;https://www.imdb.com/es-es/title/tt0110006;https://www.themoviedb.org/movie/14819;2.5;;
251;Hunted. The (1995);;Action;;;;;https://www.imdb.com/es-es/title/tt0113360;https://www.themoviedb.org/movie/32631;3;;
252;I.Q. (1994);I.Q  (1994);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt0110099;https://www.themoviedb.org/movie/11777;3.5;;
253;Interview with the Vampire: The Vampire Chronicles (1994);Entrevista con The Vampire: The Vampire Chronicles  (1994);Drama;Horror;;;;https://www.imdb.com/es-es/title/tt0110148;https://www.themoviedb.org/movie/628;3.5;;
254;Jefferson in Paris (1995);Jefferson en Par°s  (1995);Drama;;;;;https://www.imdb.com/es-es/title/tt0113463;https://www.themoviedb.org/movie/87729;3;;
255;Jerky Boys. The (1995);;Comedy;;;;;https://www.imdb.com/es-es/title/tt0110189;https://www.themoviedb.org/movie/18713;2.1;;
256;Junior (1994);J£nior  (1994);Comedy;Sci-Fi;;;;https://www.imdb.com/es-es/title/tt0110216;https://www.themoviedb.org/movie/6280;2.8;;
257;Just Cause (1995);Justo causa  (1995);Mystery;Thriller;;;;https://www.imdb.com/es-es/title/tt0113501;https://www.themoviedb.org/movie/9061;3.5;;
258;Kid in King Arthur's Court. A (1995);;Adventure;Children;Comedy;Fantasy;Romance;https://www.imdb.com/es-es/title/tt0113538;https://www.themoviedb.org/movie/37108;2.6;;
259;Kiss of Death (1995);Beso de muerte  (1995);Crime;Drama;Thriller;;;https://www.imdb.com/es-es/title/tt0113552;https://www.themoviedb.org/movie/6071;3.2;;
260;Star Wars: Episode IV - A New Hope (1977);Star Wars: Episodio IV - Una nueva esperanza  (1977);Action;Adventure;Sci-Fi;;;https://www.imdb.com/es-es/title/tt076759;https://www.themoviedb.org/movie/11;4.2;;
261;Little Women (1994);Peque§as mujeres  (1994);Drama;;;;;https://www.imdb.com/es-es/title/tt0110367;https://www.themoviedb.org/movie/9587;3.9;;
262;Little Princess. A (1995);;Children;Drama;;;;https://www.imdb.com/es-es/title/tt0113670;https://www.themoviedb.org/movie/19101;3.9;;
263;Ladybird Ladybird (1994);Ladybird Ladybird  (1994);Drama;;;;;https://www.imdb.com/es-es/title/tt0110296;https://www.themoviedb.org/movie/49980;4;;
265;Like Water for Chocolate (Como agua para chocolate) (1992);Como agua para chocolate  (Como agua para chocolate) (1992);Drama;Fantasy;Romance;;;https://www.imdb.com/es-es/title/tt0103994;https://www.themoviedb.org/movie/18183;3.9;;
266;Legends of the Fall (1994);Leyendas de la ca°da  (1994);Drama;Romance;War;Western;;https://www.imdb.com/es-es/title/tt0110322;https://www.themoviedb.org/movie/4476;3.4;;
267;Major Payne (1995);Mayor Payne  (1995);Comedy;;;;;https://www.imdb.com/es-es/title/tt0110443;https://www.themoviedb.org/movie/11008;2.9;;
269;My Crazy Life (Mi vida loca) (1993);Mi vida loca  (Mi vida loca) (1993);Drama;;;;;https://www.imdb.com/es-es/title/tt0107566;https://www.themoviedb.org/movie/32325;3;;
270;Love Affair (1994);Amor°o  (1994);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0110391;https://www.themoviedb.org/movie/43742;3.4;;
271;Losing Isaiah (1995);Perder a Isa°as  (1995);Drama;;;;;https://www.imdb.com/es-es/title/tt0113691;https://www.themoviedb.org/movie/28313;3.5;;
272;Madness of King George. The (1994);;Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0110428;https://www.themoviedb.org/movie/11318;3.8;;
273;Mary Shelley's Frankenstein (Frankenstein) (1994);Frankenstein de Mary Shelley  (Frankenstein) (1994);Drama;Horror;Sci-Fi;;;https://www.imdb.com/es-es/title/tt0109836;https://www.themoviedb.org/movie/3036;2.9;;
274;Man of the House (1995);Hombre de la casa  (1995);Comedy;;;;;https://www.imdb.com/es-es/title/tt0113755;https://www.themoviedb.org/movie/40490;2.9;;
275;Mixed Nuts (1994);Nueces mixtas  (1994);Comedy;;;;;https://www.imdb.com/es-es/title/tt0110538;https://www.themoviedb.org/movie/24070;2;;
276;Milk Money (1994);Dinero de la leche  (1994);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt0110516;https://www.themoviedb.org/movie/8986;3.3;;
277;Miracle on 34th Street (1994);Milagro en la calle 34  (1994);Drama;;;;;https://www.imdb.com/es-es/title/tt0110527;https://www.themoviedb.org/movie/10510;3.2;;
278;Miami Rhapsody (1995);Miami Rhapsody  (1995);Comedy;;;;;https://www.imdb.com/es-es/title/tt0113808;https://www.themoviedb.org/movie/17402;1.5;;
279;My Family (1995);Mi familia  (1995);Drama;;;;;https://www.imdb.com/es-es/title/tt0113896;https://www.themoviedb.org/movie/38722;3;;
280;Murder in the First (1995);Asesinato en el primero  (1995);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt0113870;https://www.themoviedb.org/movie/8438;4.1;;
281;Nobody's Fool (1994);Nadie es tonto  (1994);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt0110684;https://www.themoviedb.org/movie/11593;3.8;;
282;Nell (1994);Nell  (1994);Drama;;;;;https://www.imdb.com/es-es/title/tt0110638;https://www.themoviedb.org/movie/1945;3.3;;
283;New Jersey Drive (1995);New Jersey Drive  (1995);Crime;Drama;;;;https://www.imdb.com/es-es/title/tt0113967;https://www.themoviedb.org/movie/39310;3.7;;
284;New York Cop (Ny«Ø Y«Ôku no koppu) (1993);Polic°a de Nueva York  (Ny«Ø Y«Ôku no koppu) (1993);Action;Crime;;;;https://www.imdb.com/es-es/title/tt0117169;https://www.themoviedb.org/movie/109560;4.5;;
285;Beyond Bedlam (1993);M†s all† de Bedlam  (1993);Drama;Horror;;;;https://www.imdb.com/es-es/title/tt0106402;https://www.themoviedb.org/movie/56428;4;;
287;Nina Takes a Lover (1994);Nina toma una amante  (1994);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt0110671;https://www.themoviedb.org/movie/131957;3;;
288;Natural Born Killers (1994);Asesinos nacidos naturales  (1994);Action;Crime;Thriller;;;https://www.imdb.com/es-es/title/tt0110632;https://www.themoviedb.org/movie/241;3.2;;
289;Only You (1994);S¢lo tu  (1994);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt0110737;https://www.themoviedb.org/movie/9058;3.6;;
290;Once Were Warriors (1994);Una vez fueron guerreros  (1994);Crime;Drama;;;;https://www.imdb.com/es-es/title/tt0110729;https://www.themoviedb.org/movie/527;4;;
291;Poison Ivy II (1996);Poison Ivy II  (1996);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt0114151;https://www.themoviedb.org/movie/18220;2.3;;
292;Outbreak (1995);Brote  (1995);Action;Drama;Sci-Fi;Thriller;;https://www.imdb.com/es-es/title/tt0114069;https://www.themoviedb.org/movie/6950;3.4;;
293;L«∏on: The Professional (a.k.a. The Professional) (L«∏on) (1994);LÇra: el profesional  (a.k.a. The Professional) (L«∏on) (1994);Action;Crime;Drama;Thriller;;https://www.imdb.com/es-es/title/tt0110413;https://www.themoviedb.org/movie/101;4;;
294;Perez Family. The (1995);;Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt0114113;https://www.themoviedb.org/movie/63020;3;;
295;Pyromaniac's Love Story. A (1995);;Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt0114210;https://www.themoviedb.org/movie/2307;3;;
296;Pulp Fiction (1994);Ficci¢n pulpa  (1994);Comedy;Crime;Drama;Thriller;;https://www.imdb.com/es-es/title/tt0110912;https://www.themoviedb.org/movie/680;4.2;;
298;Pushing Hands (Tui shou) (1992);Empujando las manos  (Tui shou) (1992);Drama;;;;;https://www.imdb.com/es-es/title/tt0105652;https://www.themoviedb.org/movie/25296;2;;
299;Priest (1994);Sacerdote  (1994);Drama;;;;;https://www.imdb.com/es-es/title/tt0110889;https://www.themoviedb.org/movie/40156;4;;
300;Quiz Show (1994);Exhibici¢n de preguntas  (1994);Drama;;;;;https://www.imdb.com/es-es/title/tt0110932;https://www.themoviedb.org/movie/11450;3.5;;
301;Picture Bride (Bijo photo) (1994);Imagen de la novia  (Bijo photo) (1994);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0114129;https://www.themoviedb.org/movie/30304;4;;
302;Queen Margot (Reine Margot. La) (1994);;Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0110963;https://www.themoviedb.org/movie/10452;3.2;;
303;Quick and the Dead. The (1995);;Action;Thriller;Western;;;https://www.imdb.com/es-es/title/tt0114214;https://www.themoviedb.org/movie/12106;3;;
304;Roommates (1995);Compa§ero de cuarto  (1995);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0114296;https://www.themoviedb.org/movie/161495;3.7;;
305;Ready to Wear (Pret-A-Porter) (1994);Listo para usar  (Pret-A-Porter) (1994);Comedy;;;;;https://www.imdb.com/es-es/title/tt0110907;https://www.themoviedb.org/movie/3586;2.8;;
306;Three Colors: Red (Trois couleurs: Rouge) (1994);Tres colores: rojo  (Trois couleurs: Rouge) (1994);Drama;;;;;https://www.imdb.com/es-es/title/tt0111495;https://www.themoviedb.org/movie/110;4.2;;
307;Three Colors: Blue (Trois couleurs: Bleu) (1993);Tres colores: azul  (Trois couleurs: Bleu) (1993);Drama;;;;;https://www.imdb.com/es-es/title/tt0108394;https://www.themoviedb.org/movie/108;3.9;;
308;Three Colors: White (Trzy kolory: Bialy) (1994);Tres colores: blanco  (Trzy kolory: Bialy) (1994);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0111507;https://www.themoviedb.org/movie/109;4;;
310;Rent-a-Kid (1995);Alquiler  (1995);Comedy;;;;;https://www.imdb.com/es-es/title/tt0114268;https://www.themoviedb.org/movie/36357;3;;
311;Relative Fear (1994);Miedo relativo  (1994);Horror;Thriller;;;;https://www.imdb.com/es-es/title/tt0110965;https://www.themoviedb.org/movie/92769;3;;
312;Stuart Saves His Family (1995);Stuart salva a su familia  (1995);Comedy;;;;;https://www.imdb.com/es-es/title/tt0114571;https://www.themoviedb.org/movie/28033;1.4;;
313;Swan Princess. The (1994);;Animation;Children;;;;https://www.imdb.com/es-es/title/tt0111333;https://www.themoviedb.org/movie/22586;3.3;;
314;Secret of Roan Inish. The (1994);;Children;Drama;Fantasy;Mystery;;https://www.imdb.com/es-es/title/tt0111112;https://www.themoviedb.org/movie/14334;3.8;;
315;Specialist. The (1994);;Action;Drama;Thriller;;;https://www.imdb.com/es-es/title/tt0111255;https://www.themoviedb.org/movie/2636;3.1;;
316;Stargate (1994);Stargate  (1994);Action;Adventure;Sci-Fi;;;https://www.imdb.com/es-es/title/tt0111282;https://www.themoviedb.org/movie/2164;3.4;;
317;Santa Clause. The (1994);;Comedy;Drama;Fantasy;;;https://www.imdb.com/es-es/title/tt0111070;https://www.themoviedb.org/movie/11395;3.2;;
318;Shawshank Redemption. The (1994);;Crime;Drama;;;;https://www.imdb.com/es-es/title/tt0111161;https://www.themoviedb.org/movie/278;4.4;;
319;Shallow Grave (1994);Tumba poco profunda  (1994);Comedy;Drama;Thriller;;;https://www.imdb.com/es-es/title/tt0111149;https://www.themoviedb.org/movie/9905;3.6;;
320;Suture (1993);Sutura  (1993);Film-Noir;Thriller;;;;https://www.imdb.com/es-es/title/tt0108260;https://www.themoviedb.org/movie/87078;3;;
321;Strawberry and Chocolate (Fresa y chocolate) (1993);Fresa y chocolate  (Fresa y chocolate) (1993);Drama;;;;;https://www.imdb.com/es-es/title/tt0106966;https://www.themoviedb.org/movie/12527;4;;
322;Swimming with Sharks (1995);Nadar con tiburones  (1995);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0114594;https://www.themoviedb.org/movie/20306;3.6;;
324;Sum of Us. The (1994);;Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0111309;https://www.themoviedb.org/movie/36614;4;;
325;National Lampoon's Senior Trip (1995);Viaje para personas mayores de National Lampoon  (1995);Comedy;;;;;https://www.imdb.com/es-es/title/tt0113936;https://www.themoviedb.org/movie/27993;2.5;;
326;To Live (Huozhe) (1994);Para vivir  (Huozhe) (1994);Drama;;;;;https://www.imdb.com/es-es/title/tt0110081;https://www.themoviedb.org/movie/31439;4;;
327;Tank Girl (1995);Ni§a  (1995);Action;Comedy;Sci-Fi;;;https://www.imdb.com/es-es/title/tt0114614;https://www.themoviedb.org/movie/9067;2.8;;
